species,Sample,treat,Order,feed,name,length
ISME,ISME12,C,AUCH,herb,AUCHENORRHYNCHA,3
ISME,ISME12,C,COLE,herb,COLEOPTERA,1
ISME,ISME12,C,COLE,herb,COLEOPTERA,1.5
ISME,ISME12,C,COLE,herb,COLEOPTERA,1.5
ISME,ISME12,C,COLE,herb,COLEOPTERA,1.5
ISME,ISME12,C,COLE,herb,COLEOPTERA,2.5
ISME,ISME12,C,COLE,herb,COLEOPTERA,2.5
ISME,ISME12,C,COLE,herb,COLEOPTERA,2.5
ISME,ISME12,C,COLE,herb,COLEOPTERA,2.5
ISME,ISME12,C,COLE,herb,COLEOPTERA,2.5
ISME,ISME12,C,COLE,herb,COLEOPTERA,3
ISME,ISME12,C,COLE,herb,COLEOPTERA,3
ISME,ISME12,C,COLE,herb,COLEOPTERA,3
ISME,ISME12,C,COLE,herb,COLEOPTERA,3
ISME,ISME12,C,COLE,herb,COLEOPTERA,3
ISME,ISME12,C,COLE,herb,COLEOPTERA,3.5
ISME,ISME12,C,COLE,herb,COLEOPTERA,3.5
ISME,ISME12,C,COLE,herb,COLEOPTERA,3.5
ISME,ISME12,C,COLE,herb,COLEOPTERA,3.5
ISME,ISME12,C,COLE,herb,COLEOPTERA,4
ISME,ISME12,C,COLE,herb,COLEOPTERA,4.5
ISME,ISME12,C,HETE,omni,HETEROPTERA,2
ISME,ISME12,C,HETE,omni,HETEROPTERA,2.5
ISME,ISME12,C,HETE,pred,HETEROPTERA,0.5
ISME,ISME12,C,ORTH,herb,ORTHOPTERA,4
ISME,ISME12,C,HETE,herb,STERNORRHYNCHA,1
ISME,ISME12,C,STER,herb,STERNORRHYNCHA,1.5
ISME,ISME12,C,STER,herb,STERNORRHYNCHA,2.5
ISME,ISME12,C,STER,herb,STERNORRHYNCHA,2.5
ISME,ISME13,C,AUCH,herb,AUCHENORRHYNCHA,1.5
ISME,ISME13,C,AUCH,herb,AUCHENORRHYNCHA,1.5
ISME,ISME13,C,AUCH,herb,AUCHENORRHYNCHA,3
ISME,ISME13,C,COLE,herb,COLEOPTERA,1
ISME,ISME13,C,COLE,herb,COLEOPTERA,1.5
ISME,ISME13,C,COLE,herb,COLEOPTERA,2
ISME,ISME13,C,COLE,herb,COLEOPTERA,2
ISME,ISME13,C,COLE,herb,COLEOPTERA,2.5
ISME,ISME13,C,COLE,herb,COLEOPTERA,2.5
ISME,ISME13,C,COLE,herb,COLEOPTERA,3
ISME,ISME13,C,COLE,herb,COLEOPTERA,3
ISME,ISME13,C,COLE,herb,COLEOPTERA,3
ISME,ISME13,C,COLE,herb,COLEOPTERA,3
ISME,ISME13,C,COLE,herb,COLEOPTERA,3
ISME,ISME13,C,COLE,herb,COLEOPTERA,3
ISME,ISME13,C,COLE,herb,COLEOPTERA,3
ISME,ISME13,C,COLE,herb,COLEOPTERA,3
ISME,ISME13,C,COLE,herb,COLEOPTERA,3.5
ISME,ISME13,C,COLE,herb,COLEOPTERA,4
ISME,ISME13,C,COLE,herb,COLEOPTERA,4
ISME,ISME13,C,COLE,herb,COLEOPTERA,4
ISME,ISME13,C,COLE,herb,COLEOPTERA,4.5
ISME,ISME13,C,COLE,herb,COLEOPTERA,5
ISME,ISME13,C,COLE,herb,COLEOPTERA,5.5
ISME,ISME13,C,DIPT,herb,DIPTERA,1
ISME,ISME2,T,ARAN,pred,ARANEAE,2
ISME,ISME2,T,ARAN,pred,ARANEAE,2
ISME,ISME2,T,ARAN,pred,ARANEAE,3
ISME,ISME2,T,ARAN,pred,ARANEAE,5
ISME,ISME2,T,ARCH,herb,ARCHAEOGNATHA,2
ISME,ISME2,T,COLE,herb,COLEOPTERA,1.5
ISME,ISME2,T,COLE,herb,COLEOPTERA,2
ISME,ISME2,T,COLE,herb,COLEOPTERA,2
ISME,ISME2,T,COLE,herb,COLEOPTERA,2.5
ISME,ISME2,T,COLE,herb,COLEOPTERA,2.5
ISME,ISME2,T,COLE,herb,COLEOPTERA,4
ISME,ISME2,T,COLE,herb,COLEOPTERA,4
ISME,ISME2,T,DERM,omni,DERMAPTERA,2
ISME,ISME2,T,DERM,omni,DERMAPTERA,3
ISME,ISME2,T,DIPT,herb,DIPTERA,2
ISME,ISME2,T,HYME,pred,HYMENOPTERA,1.5
ISME,ISME2,T,ISOP,herb,ISOPODA,3.5
ISME,ISME2,T,ISOP,herb,ISOPODA,4
ISME,ISME3,T,ARAN,pred,ARANEAE,2
ISME,ISME3,T,ARAN,pred,ARANEAE,5.5
ISME,ISME3,T,COLE,herb,COLEOPTERA,3
ISME,ISME3,T,COLE,herb,COLEOPTERA,3.5
ISME,ISME3,T,COLE,herb,COLEOPTERA,3.5
ISME,ISME3,T,COLE,herb,COLEOPTERA,4
ISME,ISME3,T,COLE,herb,COLEOPTERA,7
ISME,ISME3,T,COLE,herb,COLEOPTERA,7
ISME,ISME3,T,STER,herb,STERNORRHYNCHA,2
ISME,ISME3,T,STER,herb,STERNORRHYNCHA,2
ISME,ISME4,T,ARAN,pred,ARANEAE,1.5
ISME,ISME4,T,ARAN,pred,ARANEAE,3
ISME,ISME4,T,ARAN,pred,ARANEAE,4
ISME,ISME4,T,AUCH,herb,AUCHENORRHYNCHA,1
ISME,ISME4,T,AUCH,herb,AUCHENORRHYNCHA,2.5
ISME,ISME4,T,COLE,herb,COLEOPTERA,1.5
ISME,ISME4,T,COLE,herb,COLEOPTERA,1.5
ISME,ISME4,T,COLE,herb,COLEOPTERA,2
ISME,ISME4,T,COLE,herb,COLEOPTERA,2
ISME,ISME4,T,COLE,herb,COLEOPTERA,2
ISME,ISME4,T,COLE,herb,COLEOPTERA,3
ISME,ISME4,T,COLE,herb,COLEOPTERA,3
ISME,ISME4,T,COLE,herb,COLEOPTERA,3
ISME,ISME4,T,COLE,herb,COLEOPTERA,3
ISME,ISME4,T,COLE,herb,COLEOPTERA,3
ISME,ISME4,T,COLE,herb,COLEOPTERA,3
ISME,ISME4,T,COLE,herb,COLEOPTERA,3
ISME,ISME4,T,COLE,herb,COLEOPTERA,4
ISME,ISME4,T,COLE,herb,COLEOPTERA,4.5
ISME,ISME5,T,ARAN,pred,ARANEAE,2
ISME,ISME5,T,ARAN,pred,ARANEAE,4.5
ISME,ISME5,T,ARAN,pred,ARANEAE,5
ISME,ISME5,T,AUCH,herb,AUCHENORRHYNCHA,1
ISME,ISME5,T,AUCH,herb,AUCHENORRHYNCHA,3
ISME,ISME5,T,AUCH,herb,AUCHENORRHYNCHA,3
ISME,ISME5,T,COLE,herb,COLEOPTERA,1.5
ISME,ISME5,T,COLE,herb,COLEOPTERA,1.5
ISME,ISME5,T,COLE,herb,COLEOPTERA,3
ISME,ISME5,T,COLE,herb,COLEOPTERA,3
ISME,ISME5,T,COLE,herb,COLEOPTERA,3
ISME,ISME5,T,COLE,herb,COLEOPTERA,4.5
ISME,ISME5,T,COLE,herb,COLEOPTERA,4.5
ISME,ISME5,T,STER,herb,STERNORRHYNCHA,1.5
ISME,ISME5,T,STER,herb,STERNORRHYNCHA,1.5
ISME,ISME5,T,STER,herb,STERNORRHYNCHA,2
ISME,ISME6,T,AUCH,herb,AUCHENORRHYNCHA,1
ISME,ISME6,T,AUCH,herb,AUCHENORRHYNCHA,2
ISME,ISME6,T,AUCH,herb,AUCHENORRHYNCHA,2
ISME,ISME6,T,AUCH,herb,AUCHENORRHYNCHA,2.5
ISME,ISME6,T,AUCH,herb,AUCHENORRHYNCHA,2.5
ISME,ISME6,T,AUCH,herb,AUCHENORRHYNCHA,3
ISME,ISME6,T,AUCH,herb,AUCHENORRHYNCHA,3
ISME,ISME6,T,AUCH,herb,AUCHENORRHYNCHA,2
ISME,ISME6,T,COLE,herb,COLEOPTERA,1
ISME,ISME6,T,COLE,herb,COLEOPTERA,1
ISME,ISME6,T,COLE,herb,COLEOPTERA,1.5
ISME,ISME6,T,COLE,herb,COLEOPTERA,1.5
ISME,ISME6,T,COLE,herb,COLEOPTERA,2
ISME,ISME6,T,COLE,herb,COLEOPTERA,2
ISME,ISME6,T,COLE,herb,COLEOPTERA,2.5
ISME,ISME6,T,COLE,herb,COLEOPTERA,2.5
ISME,ISME6,T,COLE,herb,COLEOPTERA,2.5
ISME,ISME6,T,COLE,herb,COLEOPTERA,3
ISME,ISME6,T,COLE,herb,COLEOPTERA,3
ISME,ISME6,T,COLE,herb,COLEOPTERA,3
ISME,ISME6,T,COLE,herb,COLEOPTERA,3
ISME,ISME6,T,COLE,herb,COLEOPTERA,3
ISME,ISME6,T,COLE,herb,COLEOPTERA,3
ISME,ISME6,T,COLE,herb,COLEOPTERA,3
ISME,ISME6,T,COLE,herb,COLEOPTERA,3.5
ISME,ISME6,T,COLE,herb,COLEOPTERA,3.5
ISME,ISME6,T,COLE,herb,COLEOPTERA,2
ISME,ISME6,T,COLE,herb,COLEOPTERA,2
ISME,ISME6,T,COLE,herb,COLEOPTERA,2
ISME,ISME6,T,COLE,herb,COLEOPTERA,1
ISME,ISME6,T,STER,herb,STERNORRHYNCHA,1.5
ISME,ISME6,T,STER,herb,STERNORRHYNCHA,2
ISME,ISME7,T,AUCH,herb,AUCHENORRHYNCHA,3
ISME,ISME7,T,COLE,herb,COLEOPTERA,1.5
ISME,ISME7,T,COLE,herb,COLEOPTERA,1.5
ISME,ISME7,T,COLE,herb,COLEOPTERA,1.5
ISME,ISME7,T,COLE,herb,COLEOPTERA,1.5
ISME,ISME7,T,COLE,herb,COLEOPTERA,1.5
ISME,ISME7,T,COLE,herb,COLEOPTERA,1.5
ISME,ISME7,T,COLE,herb,COLEOPTERA,1.5
ISME,ISME7,T,COLE,herb,COLEOPTERA,1.5
ISME,ISME7,T,COLE,herb,COLEOPTERA,1.5
ISME,ISME7,T,COLE,herb,COLEOPTERA,2.5
ISME,ISME7,T,COLE,herb,COLEOPTERA,4.5
ISME,ISME7,T,COLE,herb,COLEOPTERA,6.5
ISME,ISME7,T,HYME,pred,HYMENOPTERA,3.5
ISME,ISME7,T,NEUR,pred,NEUROPTERA,2.5
ISME,ISME8,T,ARAN,pred,ARANEAE,1
ISME,ISME8,T,ARAN,pred,ARANEAE,1.5
ISME,ISME8,T,ARAN,pred,ARANEAE,2
ISME,ISME8,T,AUCH,herb,AUCHENORRHYNCHA,1
ISME,ISME8,T,AUCH,herb,AUCHENORRHYNCHA,1.5
ISME,ISME8,T,AUCH,herb,AUCHENORRHYNCHA,2
ISME,ISME8,T,AUCH,herb,AUCHENORRHYNCHA,2
ISME,ISME8,T,AUCH,herb,AUCHENORRHYNCHA,2.5
ISME,ISME8,T,COLE,herb,COLEOPTERA,1
ISME,ISME8,T,COLE,herb,COLEOPTERA,1.5
ISME,ISME8,T,COLE,herb,COLEOPTERA,3
ISME,ISME8,T,HETE,omni,HETEROPTERA,3
ISME,ISME8,T,HETE,omni,HETEROPTERA,3
ISME,ISME8,T,COLE,herb,COLEOPTERA,3
ISME,ISME8,T,COLE,herb,COLEOPTERA,3
ISME,ISME8,T,COLE,herb,COLEOPTERA,3.5
ISME,ISME8,T,COLE,herb,COLEOPTERA,3.5
ISME,ISME8,T,HETE,omni,HETEROPTERA,3.5
ISME,ISME8,T,HETE,omni,HETEROPTERA,3
ISME,ISME8,T,COLE,herb,COLEOPTERA,2
ISME,ISME8,T,HETE,omni,HETEROPTERA,2
ISME,ISME8,T,HETE,omni,HETEROPTERA,3
ISME,ISME8,T,COLE,herb,COLEOPTERA,3.5
ISME,ISME8,T,COLE,herb,COLEOPTERA,2.5
ISME,ISME8,T,COLE,herb,COLEOPTERA,3
ISME,ISME8,T,COLE,herb,COLEOPTERA,3
ISME,ISME8,T,HYME,pred,HYMENOPTERA,3
ISME,ISME8,T,HYME,pred,HYMENOPTERA,3
ISME,ISME9,C,ARAN,pred,ARANEAE,2
ISME,ISME9,C,ARAN,pred,ARANEAE,2
ISME,ISME9,C,COLE,herb,COLEOPTERA,1.5
ISME,ISME9,C,COLE,herb,COLEOPTERA,2
ISME,ISME9,C,COLE,herb,COLEOPTERA,2
ISME,ISME9,C,COLE,herb,COLEOPTERA,2
ISME,ISME9,C,HETE,omni,HETEROPTERA,2.5
ISME,ISME9,C,HETE,omni,HETEROPTERA,3
ISME,ISME9,C,COLE,herb,COLEOPTERA,3
ISME,ISME9,C,COLE,herb,COLEOPTERA,3
ISME,ISME9,C,COLE,herb,COLEOPTERA,3
ISME,ISME9,C,COLE,herb,COLEOPTERA,3.5
ISME,ISME9,C,COLE,herb,COLEOPTERA,4
ISME,ISME9,C,HETE,omni,HETEROPTERA,2
ISME,ISME9,C,HETE,omni,HETEROPTERA,2
ISME,ISME9,C,COLE,herb,COLEOPTERA,3
ISME,ISME9,C,COLE,herb,COLEOPTERA,2
ISME,ISME9,C,STER,herb,STERNORRHYNCHA,0.5
ISME,ISME9,C,STER,herb,STERNORRHYNCHA,1.5
ISME,ISME9,C,STER,herb,STERNORRHYNCHA,1.5
ISME,ISME9,C,STER,herb,STERNORRHYNCHA,1.5
ISME,ISME9,C,STER,herb,STERNORRHYNCHA,1.5
ISME,ISME9,C,STER,herb,STERNORRHYNCHA,1.5
ISME,ISME9,C,STER,herb,STERNORRHYNCHA,2
ISME,ISME9,C,STER,herb,STERNORRHYNCHA,2.5
LUAL,LUAL1,T,ARAN,pred,ARANEAE,2
LUAL,LUAL1,T,ARAN,pred,ARANEAE,2
LUAL,LUAL1,T,ARAN,pred,ARANEAE,2.5
LUAL,LUAL1,T,AUCH,herb,AUCHENORRHYNCHA,1.5
LUAL,LUAL1,T,COLE,herb,COLEOPTERA,0.5
LUAL,LUAL1,T,COLE,herb,COLEOPTERA,1
LUAL,LUAL1,T,COLE,herb,COLEOPTERA,1
LUAL,LUAL1,T,COLE,herb,COLEOPTERA,1
LUAL,LUAL1,T,COLE,herb,COLEOPTERA,1
LUAL,LUAL1,T,COLE,herb,COLEOPTERA,1
LUAL,LUAL1,T,COLE,herb,COLEOPTERA,1.5
LUAL,LUAL1,T,COLE,herb,COLEOPTERA,1.5
LUAL,LUAL1,T,COLE,herb,COLEOPTERA,1.5
LUAL,LUAL1,T,COLE,herb,COLEOPTERA,1.5
LUAL,LUAL1,T,COLE,herb,COLEOPTERA,2
LUAL,LUAL1,T,COLE,herb,COLEOPTERA,2
LUAL,LUAL1,T,COLE,herb,COLEOPTERA,2.5
LUAL,LUAL1,T,COLE,herb,COLEOPTERA,2.5
LUAL,LUAL1,T,COLE,herb,COLEOPTERA,2.5
LUAL,LUAL1,T,COLE,herb,COLEOPTERA,3
LUAL,LUAL1,T,COLE,herb,COLEOPTERA,3
LUAL,LUAL1,T,COLE,herb,COLEOPTERA,3
LUAL,LUAL1,T,COLE,herb,COLEOPTERA,3
LUAL,LUAL1,T,COLE,herb,COLEOPTERA,3
LUAL,LUAL1,T,COLE,herb,COLEOPTERA,3
LUAL,LUAL1,T,COLE,herb,COLEOPTERA,3.5
LUAL,LUAL1,T,HETE,omni,HETEROPTERA,3.5
LUAL,LUAL1,T,HETE,omni,HETEROPTERA,3.5
LUAL,LUAL1,T,COLE,herb,COLEOPTERA,3.5
LUAL,LUAL1,T,HETE,omni,HETEROPTERA,3.5
LUAL,LUAL1,T,HETE,omni,HETEROPTERA,4
LUAL,LUAL1,T,COLE,herb,COLEOPTERA,4
LUAL,LUAL1,T,HETE,omni,HETEROPTERA,2
LUAL,LUAL1,T,HETE,omni,HETEROPTERA,3
LUAL,LUAL1,T,HYME,pred,HYMENOPTERA,2.5
LUAL,LUAL10,T,ACAR,pred,ACARINA,1
LUAL,LUAL10,T,ARAN,pred,ARANEAE,1.5
LUAL,LUAL10,T,AUCH,herb,AUCHENORRHYNCHA,1.5
LUAL,LUAL10,T,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL10,T,COLE,herb,COLEOPTERA,1
LUAL,LUAL10,T,COLE,herb,COLEOPTERA,5.5
LUAL,LUAL10,T,COLE,herb,COLEOPTERA,6.5
LUAL,LUAL10,T,DIPT,herb,DIPTERA,2
LUAL,LUAL10,T,STER,herb,STERNORRHYNCHA,1.5
LUAL,LUAL11,T,ARAN,pred,ARANEAE,1
LUAL,LUAL11,T,ARAN,pred,ARANEAE,2
LUAL,LUAL11,T,ARAN,pred,ARANEAE,3
LUAL,LUAL11,T,ARAN,pred,ARANEAE,3.5
LUAL,LUAL11,T,ARAN,pred,ARANEAE,6
LUAL,LUAL11,T,AUCH,herb,AUCHENORRHYNCHA,1.5
LUAL,LUAL11,T,AUCH,herb,AUCHENORRHYNCHA,1.5
LUAL,LUAL11,T,AUCH,herb,AUCHENORRHYNCHA,1.5
LUAL,LUAL11,T,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL11,T,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL11,T,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL11,T,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL11,T,COLE,herb,COLEOPTERA,1
LUAL,LUAL11,T,COLE,herb,COLEOPTERA,1.5
LUAL,LUAL11,T,COLE,herb,COLEOPTERA,1.5
LUAL,LUAL11,T,COLE,herb,COLEOPTERA,2
LUAL,LUAL11,T,COLE,herb,COLEOPTERA,2
LUAL,LUAL11,T,COLE,herb,COLEOPTERA,2
LUAL,LUAL11,T,COLE,herb,COLEOPTERA,3
LUAL,LUAL11,T,COLE,herb,COLEOPTERA,3
LUAL,LUAL11,T,COLE,herb,COLEOPTERA,3
LUAL,LUAL11,T,COLE,herb,COLEOPTERA,3
LUAL,LUAL11,T,COLE,herb,COLEOPTERA,3
LUAL,LUAL11,T,COLE,herb,COLEOPTERA,3
LUAL,LUAL11,T,COLE,herb,COLEOPTERA,3
LUAL,LUAL11,T,COLE,herb,COLEOPTERA,3
LUAL,LUAL11,T,COLE,herb,COLEOPTERA,3
LUAL,LUAL11,T,COLE,herb,COLEOPTERA,3
LUAL,LUAL11,T,COLE,herb,COLEOPTERA,3
LUAL,LUAL11,T,COLE,herb,COLEOPTERA,3
LUAL,LUAL11,T,COLE,herb,COLEOPTERA,3.5
LUAL,LUAL11,T,COLE,herb,COLEOPTERA,4.5
LUAL,LUAL11,T,COLE,herb,COLEOPTERA,5
LUAL,LUAL11,T,COLE,herb,COLEOPTERA,6
LUAL,LUAL11,T,COLE,herb,COLEOPTERA,7
LUAL,LUAL11,T,HETE,omni,HETEROPTERA,2
LUAL,LUAL11,T,HETE,omni,HETEROPTERA,2
LUAL,LUAL11,T,HETE,omni,HETEROPTERA,2
LUAL,LUAL11,T,HETE,omni,HETEROPTERA,2
LUAL,LUAL11,T,HYME,pred,HYMENOPTERA,1
LUAL,LUAL11,T,HYME,pred,HYMENOPTERA,3.5
LUAL,LUAL12,T,ACAR,pred,ACARINA,1
LUAL,LUAL12,T,ACAR,pred,ACARINA,1
LUAL,LUAL12,T,ACAR,pred,ACARINA,1.5
LUAL,LUAL12,T,ACAR,pred,ACARINA,2
LUAL,LUAL12,T,ARAN,pred,ARANEAE,2
LUAL,LUAL12,T,ARAN,pred,ARANEAE,6.5
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,1
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,1.5
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,1.5
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,1.5
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,1.5
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,1.5
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,1.5
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,3
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,3
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,3
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,3
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,3
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,3
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,3
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,3.5
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,3.5
LUAL,LUAL12,T,AUCH,herb,AUCHENORRHYNCHA,4
LUAL,LUAL12,T,COLE,herb,COLEOPTERA,1
LUAL,LUAL12,T,COLE,herb,COLEOPTERA,2
LUAL,LUAL12,T,COLE,herb,COLEOPTERA,2
LUAL,LUAL12,T,COLE,herb,COLEOPTERA,2.5
LUAL,LUAL12,T,COLE,herb,COLEOPTERA,3
LUAL,LUAL12,T,COLE,herb,COLEOPTERA,6
LUAL,LUAL12,T,HETE,omni,HETEROPTERA,2
LUAL,LUAL12,T,HETE,omni,HETEROPTERA,2
LUAL,LUAL12,T,HETE,omni,HETEROPTERA,2
LUAL,LUAL12,T,HYME,pred,HYMENOPTERA,1.5
LUAL,LUAL12,T,LEPI,herb,LEPIDOPTERA,4
LUAL,LUAL12,T,ORTH,herb,ORTHOPTERA,3
LUAL,LUAL13,T,ACAR,pred,ACARINA,1.5
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,1
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,1
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,1
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,1
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,1.5
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,1.5
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,1.5
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,1.5
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,1.5
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,3
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,3
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,3
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,3
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,3.5
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,3.5
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,5
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,5
LUAL,LUAL13,T,AUCH,herb,AUCHENORRHYNCHA,5
LUAL,LUAL13,T,COLE,herb,COLEOPTERA,1
LUAL,LUAL13,T,COLE,herb,COLEOPTERA,2
LUAL,LUAL13,T,ORTH,herb,ORTHOPTERA,4
LUAL,LUAL13,T,ORTH,herb,ORTHOPTERA,6.5
LUAL,LUAL2,C,ARAN,pred,ARANEAE,2
LUAL,LUAL2,C,ARAN,pred,ARANEAE,6
LUAL,LUAL2,C,AUCH,herb,AUCHENORRHYNCHA,1
LUAL,LUAL2,C,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL2,C,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL2,C,AUCH,herb,AUCHENORRHYNCHA,3
LUAL,LUAL2,C,AUCH,herb,AUCHENORRHYNCHA,2
LUAL,LUAL2,C,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL2,C,AUCH,herb,AUCHENORRHYNCHA,3
LUAL,LUAL2,C,AUCH,herb,AUCHENORRHYNCHA,3
LUAL,LUAL2,C,AUCH,herb,AUCHENORRHYNCHA,3.5
LUAL,LUAL2,C,COLE,herb,COLEOPTERA,1
LUAL,LUAL2,C,COLE,herb,COLEOPTERA,2.5
LUAL,LUAL2,C,COLE,herb,COLEOPTERA,3
LUAL,LUAL2,C,HETE,omni,HETEROPTERA,1
LUAL,LUAL2,C,HETE,omni,HETEROPTERA,1.5
LUAL,LUAL2,C,HETE,omni,HETEROPTERA,2
LUAL,LUAL2,C,HETE,omni,HETEROPTERA,2
LUAL,LUAL2,C,HETE,omni,HETEROPTERA,2
LUAL,LUAL2,C,HYME,pred,HYMENOPTERA,3
LUAL,LUAL2,C,HETE,herb,STERNORRHYNCHA,2
LUAL,LUAL2,C,HETE,herb,STERNORRHYNCHA,2
LUAL,LUAL2,C,HETE,herb,STERNORRHYNCHA,2
LUAL,LUAL2,C,HETE,herb,STERNORRHYNCHA,2
LUAL,LUAL2,C,STER,herb,STERNORRHYNCHA,2
LUAL,LUAL3,C,ARAN,pred,ARANEAE,1.5
LUAL,LUAL3,C,ARAN,pred,ARANEAE,2
LUAL,LUAL3,C,AUCH,herb,AUCHENORRHYNCHA,1.5
LUAL,LUAL3,C,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL3,C,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL3,C,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL3,C,AUCH,herb,AUCHENORRHYNCHA,2.5
LUAL,LUAL3,C,COLE,herb,COLEOPTERA,1.5
LUAL,LUAL3,C,COLE,herb,COLEOPTERA,2.5
LUAL,LUAL3,C,COLE,herb,COLEOPTERA,2.5
LUAL,LUAL3,C,COLE,herb,COLEOPTERA,3
LUAL,LUAL3,C,DIPT,herb,DIPTERA,0.5
LUAL,LUAL3,C,HETE,omni,HETEROPTERA,1.5
LUAL,LUAL3,C,HETE,omni,HETEROPTERA,2.5
LUAL,LUAL3,C,HETE,omni,HETEROPTERA,4
LUAL,LUAL4,T,AUCH,herb,AUCHENORRHYNCHA,1
