"species","Sample","treat","Order","feed","name","length","Taxa","a","b","biomass"
"ERFA","ERFA12","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"ERFA","ERFA3","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"ERFA","ERFA4","C","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"ERPA","ERPA11","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"ERPA","ERPA11","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"ERPA","ERPA11","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"ERPA","ERPA11","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"ERPA","ERPA11","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"ERPA","ERPA11","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"ERPA","ERPA11","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"ERPA","ERPA11","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"ERPA","ERPA11","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"ERPA","ERPA12","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"ERPA","ERPA12","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"ERPA","ERPA12","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"ERPA","ERPA6","C","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"ISME","ISME12","C","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"ISME","ISME4","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"ISME","ISME5","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"ISME","ISME6","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"ISME","ISME8","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"LUAL","LUAL12","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"LUAL","LUAL13","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"LUAL","LUAL13","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"LUAL","LUAL13","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"LUAL","LUAL13","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"LUAL","LUAL2","C","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"LUAL","LUAL4","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"LUAL","LUAL4","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"LUAL","LUAL4","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"LUAL","LUAL4","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAAP","SAAP1","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAAP","SAAP12","C","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAAP","SAAP2","C","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAAP","SAAP2","C","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAAP","SAAP2","C","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAAP","SAAP3","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAAP","SAAP4","C","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAAP","SAAP4","C","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAAP","SAAP4","C","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAAP","SAAP4","C","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAAP","SAAP6","C","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAAP","SAAP6","C","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAAP","SAAP6","C","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAAP","SAAP6","C","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAAP","SAAP7","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAAP","SAAP9","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAME","SAME10","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAME","SAME10","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAME","SAME10","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAME","SAME10","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAME","SAME10","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAME","SAME10","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAME","SAME10","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAME","SAME4","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAME","SAME4","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAME","SAME4","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAME","SAME5","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAME","SAME5","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"SAME","SAME7","T","AUCH","herb","AUCHENORRHYNCHA",1,"AUCHENORRHYNCHA",0.0548,2.354,0.0548
"ARCA","ARCA1","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARCA","ARCA11","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARCA","ARCA11","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARCA","ARCA14","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARCA","ARCA14","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARCA","ARCA14","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARCA","ARCA14","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARCA","ARCA14","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARCA","ARCA14","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARCA","ARCA3","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARCA","ARCA3","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARCA","ARCA3","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARCA","ARCA3","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARCA","ARCA5","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARCA","ARCA5","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARCA","ARCA7","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARCA","ARCA7","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARCA","ARCA7","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARCA","ARCA9","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARCA","ARCA9","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARDO","ARDO1","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARDO","ARDO1","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARDO","ARDO10","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARDO","ARDO10","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARDO","ARDO12","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARDO","ARDO12","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARDO","ARDO12","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARDO","ARDO12","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARDO","ARDO12","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARDO","ARDO12","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARDO","ARDO12","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARDO","ARDO3","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARDO","ARDO7","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARDO","ARDO7","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARDO","ARDO8","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARDO","ARDO8","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARDO","ARDO8","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ENCA","ENCA2","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ENCA","ENCA2","C","AUCH","herb","COLEOPTERA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ENCA","ENCA2","C","AUCH","herb","COLEOPTERA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ENCA","ENCA3","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ENCA","ENCA4","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ENCA","ENCA5","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ERFA","ERFA1","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ERFA","ERFA11","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ERFA","ERFA11","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ERFA","ERFA11","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ERFA","ERFA12","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ERFA","ERFA4","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ERFA","ERFA6","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ERFA","ERFA8","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ERPA","ERPA10","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ERPA","ERPA10","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ERPA","ERPA13","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ERPA","ERPA3","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ERPA","ERPA6","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ERPA","ERPA6","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ERPA","ERPA6","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ISME","ISME13","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ISME","ISME13","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ISME","ISME8","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"LUAL","LUAL1","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"LUAL","LUAL10","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"LUAL","LUAL11","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"LUAL","LUAL11","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"LUAL","LUAL11","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"LUAL","LUAL12","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"LUAL","LUAL12","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"LUAL","LUAL12","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"LUAL","LUAL12","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"LUAL","LUAL12","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"LUAL","LUAL12","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"LUAL","LUAL13","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"LUAL","LUAL13","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"LUAL","LUAL13","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"LUAL","LUAL13","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"LUAL","LUAL13","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"LUAL","LUAL2","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"LUAL","LUAL2","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"LUAL","LUAL3","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"LUAL","LUAL7","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"LUAL","LUAL7","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"LUAL","LUAL7","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"LUAL","LUAL7","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"LUAL","LUAL7","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"LUAL","LUAL7","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP10","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP11","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP12","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP12","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP12","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP15","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP2","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP2","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP2","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP2","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP2","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP3","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP4","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP4","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP6","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP7","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP7","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP8","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAAP","SAAP9","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAME","SAME1","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAME","SAME10","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAME","SAME10","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAME","SAME14","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAME","SAME3","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAME","SAME5","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAME","SAME5","T","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"SAME","SAME6","C","AUCH","herb","AUCHENORRHYNCHA",1.5,"AUCHENORRHYNCHA",0.0548,2.354,0.142330961208698
"ARCA","ARCA1","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCHENORRHYNCHA",0.0548,2.354,0.280159380414109
"ARCA","ARCA1","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCHENORRHYNCHA",0.0548,2.354,0.280159380414109
"ARCA","ARCA1","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCHENORRHYNCHA",0.0548,2.354,0.280159380414109
"ARCA","ARCA11","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCHENORRHYNCHA",0.0548,2.354,0.280159380414109
"ARCA","ARCA11","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCHENORRHYNCHA",0.0548,2.354,0.280159380414109
"ARCA","ARCA11","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCHENORRHYNCHA",0.0548,2.354,0.280159380414109
"ARCA","ARCA11","T","AUCH","herb","AUCHENORRHYNCHA",2,"AUCHENORRHYNCHA",0.0548,2.354,0.280159380414109
"ARCA","ARCA14","C","AUCH","herb","AUCHENORRHYNCHA",2,"AUCHENORRHYNCHA",0.0548,2.354,0.280159380414109
